x,y,z,sx,sy,sz
755452.55,3279268.67,32.72,0.0077,0.0097,0.0210
755452.96,3279269.87,32.78,0.0056,0.0072,0.0115
755452.52,3279267.12,32.65,0.0053,0.0054,0.0097
755446.96,3279261.21,32.65,0.0099,0.0076,0.0136
755450.77,3279267.23,32.79,0.0055,0.0055,0.0083
755448.31,3279262.16,32.63,0.0058,0.0055,0.0077
755453.01,3279269.89,32.80,0.0081,0.0134,0.0227
755448.21,3279261.54,32.68,0.0058,0.0056,0.0083
755449.52,3279263.22,32.67,0.0070,0.0058,0.0122
755451.55,3279266.18,32.67,0.0055,0.0054,0.0105
755449.09,3279261.95,32.58,0.0056,0.0054,0.0074
755450.63,3279264.11,32.59,0.0053,0.0052,0.0067
755451.18,3279263.95,32.59,0.0052,0.0051,0.0066
755454.53,3279269.64,32.74,0.0057,0.0087,0.0142
755451.91,3279264.80,32.60,0.0053,0.0053,0.0075
755452.13,3279264.85,32.60,0.0056,0.0055,0.0088
755452.96,3279265.86,32.69,0.0051,0.0051,0.0082
755455.19,3279269.28,32.63,0.0136,0.0142,0.0316
755454.04,3279265.93,32.60,0.0064,0.0059,0.0129
755452.57,3279263.04,32.60,0.0049,0.0049,0.0071
755451.55,3279259.69,32.59,0.0058,0.0069,0.0097
755453.34,3279262.79,32.60,0.0051,0.0049,0.0074
755455.22,3279266.09,32.60,0.0059,0.0052,0.0099
755454.43,3279264.50,32.59,0.0056,0.0050,0.0103
755454.21,3279263.56,32.59,0.0049,0.0048,0.0067
755454.86,3279264.31,32.53,0.0057,0.0050,0.0146
755454.37,3279263.39,32.62,0.0053,0.0054,0.0139
755454.24,3279261.59,32.59,0.0050,0.0051,0.0077
755453.40,3279262.01,32.60,0.0050,0.0050,0.0077
755455.08,3279262.97,32.60,0.0051,0.0090,0.0167
755455.31,3279260.10,32.60,0.0052,0.0059,0.0101
755449.86,3279265.72,32.61,0.0064,0.0078,0.0120
755449.67,3279265.23,32.59,0.0061,0.0061,0.0108
755454.03,3279270.55,32.80,0.0120,0.0183,0.0357
755447.21,3279264.18,32.82,0.0090,0.0072,0.0168
755448.29,3279264.75,32.81,0.0064,0.0058,0.0114
755448.97,3279265.40,32.81,0.0084,0.0073,0.0242
755447.18,3279264.53,32.75,0.0092,0.0066,0.0167
755447.31,3279264.19,32.82,0.0067,0.0059,0.0104
755446.66,3279263.59,32.77,0.0079,0.0063,0.0124
755451.10,3279268.35,32.75,0.0084,0.0121,0.0294
755448.83,3279266.14,32.79,0.0062,0.0058,0.0113
755449.07,3279266.48,32.78,0.0066,0.0062,0.0152
755446.45,3279263.53,32.76,0.0078,0.0063,0.0121
755446.40,3279263.30,32.73,0.0081,0.0065,0.0126
755450.02,3279267.35,32.75,0.0060,0.0064,0.0136
755449.72,3279266.02,32.71,0.0065,0.0057,0.0154
755448.18,3279265.48,32.78,0.0066,0.0058,0.0119
755455.92,3279269.64,32.66,0.0091,0.0079,0.0168
755449.51,3279266.99,32.74,0.0063,0.0056,0.0128
755447.63,3279264.36,32.84,0.0091,0.0075,0.0181
755449.57,3279260.29,32.62,0.0060,0.0068,0.0106
755450.46,3279266.91,32.77,0.0060,0.0062,0.0148
755448.35,3279264.75,32.82,0.0086,0.0072,0.0205
755454.67,3279270.65,32.69,0.0077,0.0096,0.0173
755449.79,3279266.52,32.82,0.0061,0.0060,0.0138
755449.74,3279266.22,32.79,0.0058,0.0057,0.0115
755450.06,3279269.79,32.90,0.0064,0.0075,0.0140
755450.70,3279270.81,32.86,0.0065,0.0108,0.0180
755451.12,3279271.44,32.86,0.0062,0.0130,0.0222
755451.09,3279271.08,32.87,0.0060,0.0088,0.0142
755450.70,3279270.37,32.84,0.0062,0.0087,0.0159
755451.64,3279271.94,32.89,0.0060,0.0110,0.0160
755450.26,3279269.05,32.88,0.0064,0.0074,0.0180
755446.51,3279262.74,32.73,0.0082,0.0066,0.0125
755448.44,3279265.02,32.84,0.0060,0.0057,0.0092
755447.06,3279262.24,32.76,0.0064,0.0060,0.0096
755451.60,3279265.09,32.59,0.0057,0.0056,0.0090
755450.47,3279263.19,33.16,0.0060,0.0083,0.0164
755453.50,3279266.67,32.98,0.0067,0.0053,0.0127
755446.74,3279263.41,32.75,0.0135,0.0086,0.0256
755446.47,3279261.65,32.72,0.0075,0.0063,0.0111
755446.38,3279263.49,32.75,0.0075,0.0061,0.0115
755446.60,3279261.46,32.69,0.0076,0.0069,0.0119
755451.00,3279266.55,32.81,0.0061,0.0058,0.0196
755452.93,3279267.22,32.63,0.0061,0.0071,0.0131
755452.66,3279263.82,32.60,0.0050,0.0049,0.0068
755453.47,3279263.42,32.61,0.0049,0.0048,0.0065
755455.59,3279264.14,32.49,0.0068,0.0049,0.0108
755455.59,3279263.80,32.63,0.0067,0.0079,0.0132
755447.55,3279262.42,32.64,0.0066,0.0062,0.0114
755448.62,3279264.64,32.61,0.0071,0.0069,0.0120
755446.57,3279261.54,32.66,0.0128,0.0102,0.0183
755447.47,3279262.44,32.64,0.0073,0.0063,0.0114
755448.75,3279262.15,32.59,0.0059,0.0058,0.0100
755451.26,3279265.30,32.59,0.0069,0.0077,0.0129
755448.17,3279267.97,32.63,0.0077,0.0082,0.0200
755445.87,3279264.81,32.67,0.0141,0.0079,0.0260
755446.09,3279265.63,32.64,0.0134,0.0074,0.0263
755445.87,3279265.20,32.65,0.0125,0.0071,0.0238
755446.43,3279265.63,32.64,0.0147,0.0080,0.0318
755449.37,3279268.59,32.62,0.0079,0.0127,0.0302
755446.35,3279266.34,32.59,0.0180,0.0094,0.0384
755447.07,3279267.29,32.61,0.0129,0.0093,0.0305
755448.49,3279265.11,32.86,0.0074,0.0070,0.0159
755447.77,3279267.78,32.63,0.0098,0.0093,0.0256
755450.27,3279269.11,32.62,0.0065,0.0095,0.0193
755445.38,3279265.19,32.60,0.0204,0.0091,0.0347
755444.91,3279263.92,32.58,0.0135,0.0088,0.0201
755445.78,3279264.03,32.72,0.0194,0.0114,0.0363
755445.36,3279262.69,32.74,0.0138,0.0093,0.0214
755447.48,3279264.79,32.74,0.0075,0.0062,0.0139
755447.53,3279263.98,32.90,0.0092,0.0090,0.0209
755449.11,3279264.77,32.90,0.0063,0.0067,0.0153
755447.90,3279262.39,32.96,0.0063,0.0070,0.0112
755451.77,3279269.17,32.68,0.0102,0.0144,0.0302
755449.99,3279264.81,33.00,0.0066,0.0073,0.0235
755449.78,3279263.56,33.04,0.0060,0.0074,0.0194
755450.93,3279265.73,32.95,0.0061,0.0064,0.0199
755451.48,3279265.49,33.04,0.0064,0.0054,0.0139
755452.39,3279267.08,32.88,0.0071,0.0057,0.0140
755450.90,3279263.58,33.16,0.0055,0.0083,0.0161
755451.63,3279264.79,33.10,0.0059,0.0095,0.0268
755452.33,3279265.54,33.06,0.0086,0.0059,0.0188
755452.94,3279266.44,32.98,0.0070,0.0055,0.0170
755445.40,3279263.05,32.81,0.0096,0.0074,0.0148
755445.51,3279265.85,32.60,0.0399,0.0143,0.0874
755449.87,3279266.30,32.73,0.0088,0.0129,0.0401
755444.58,3279265.35,32.66,0.0240,0.0077,0.0414
755447.81,3279260.91,32.89,0.0133,0.0293,0.0584
755448.36,3279265.81,32.73,0.0063,0.0061,0.0127
755447.57,3279264.04,32.73,0.0131,0.0087,0.0379
755447.78,3279260.63,32.82,0.0183,0.0451,0.0847
755443.16,3279264.36,32.61,0.0638,0.0120,0.0877
755442.01,3279264.31,32.48,0.0628,0.0108,0.0740
755443.60,3279264.12,32.55,0.0449,0.0109,0.0669
755450.45,3279266.87,32.72,0.0062,0.0093,0.0197
755445.22,3279262.97,32.73,0.0117,0.0071,0.0189
755444.65,3279263.38,32.67,0.0127,0.0069,0.0191
755447.16,3279258.69,32.94,0.0086,0.0163,0.0229
755450.05,3279261.96,32.95,0.0055,0.0070,0.0149
755446.98,3279258.84,32.96,0.0106,0.0189,0.0277
755447.62,3279259.89,32.93,0.0084,0.0152,0.0256
755446.36,3279259.12,32.94,0.0089,0.0132,0.0194
755453.71,3279267.41,32.95,0.0120,0.0075,0.0200
755448.61,3279261.96,32.95,0.0078,0.0178,0.0440
755447.48,3279260.75,32.88,0.0079,0.0113,0.0220
755445.68,3279259.36,32.88,0.0158,0.0187,0.0308
755446.01,3279260.07,32.86,0.0113,0.0130,0.0232
755446.77,3279261.57,32.82,0.0101,0.0099,0.0244
755445.62,3279260.66,32.79,0.0132,0.0146,0.0272
755445.03,3279261.18,32.71,0.0256,0.0187,0.0459
755444.08,3279261.00,32.70,0.0183,0.0161,0.0303
755444.32,3279261.60,32.70,0.0263,0.0197,0.0448
755443.67,3279261.80,32.64,0.0377,0.0222,0.0564
755443.08,3279262.59,32.59,0.0561,0.0223,0.0761
755443.07,3279263.10,32.60,0.0249,0.0097,0.0336
755442.10,3279263.98,32.54,0.0426,0.0094,0.0503
755443.12,3279265.17,32.50,0.0539,0.0091,0.0775
755453.32,3279269.05,32.62,0.0126,0.0224,0.0342
755451.89,3279267.70,32.63,0.0128,0.0300,0.0598
755452.72,3279268.55,32.63,0.0096,0.0177,0.0295
755452.76,3279265.56,32.59,0.0084,0.0113,0.0281
755448.61,3279261.02,32.64,0.0082,0.0071,0.0184
755451.67,3279264.88,32.60,0.0071,0.0081,0.0161
755453.19,3279264.08,32.60,0.0070,0.0072,0.0145
755449.49,3279260.23,32.64,0.0080,0.0076,0.0196
755452.88,3279264.33,32.60,0.0056,0.0053,0.0088
755455.26,3279264.92,32.62,0.0071,0.0069,0.0135
755447.56,3279260.57,32.68,0.0089,0.0087,0.0218
755450.00,3279261.07,32.65,0.0053,0.0053,0.0071
755451.04,3279265.15,32.58,0.0077,0.0117,0.0231
755455.94,3279263.22,32.52,0.0092,0.0048,0.0143
755455.43,3279263.01,32.59,0.0092,0.0049,0.0149
755456.74,3279263.92,32.63,0.0121,0.0049,0.0166
755448.97,3279259.15,32.65,0.0057,0.0061,0.0093
755456.56,3279264.15,32.57,0.0118,0.0049,0.0163
755454.41,3279263.55,32.63,0.0053,0.0048,0.0084
755455.55,3279264.72,32.61,0.0105,0.0066,0.0183
755446.95,3279259.60,32.66,0.0082,0.0089,0.0159
755445.79,3279260.32,32.74,0.0107,0.0089,0.0180
755449.61,3279262.79,32.59,0.0059,0.0059,0.0102
755451.18,3279264.21,32.60,0.0056,0.0060,0.0095
755447.97,3279262.23,32.65,0.0065,0.0057,0.0107
755450.06,3279263.72,32.58,0.0057,0.0057,0.0119
755447.58,3279262.18,32.64,0.0067,0.0057,0.0108
755450.34,3279263.92,32.63,0.0054,0.0054,0.0077
755449.74,3279263.69,32.64,0.0063,0.0059,0.0249
755447.51,3279262.64,32.64,0.0081,0.0058,0.0147
755451.38,3279265.07,32.60,0.0059,0.0064,0.0109
755452.37,3279265.88,32.61,0.0061,0.0074,0.0160
755450.89,3279265.49,32.59,0.0060,0.0075,0.0132
755445.42,3279261.94,32.51,0.0475,0.0090,0.0637
755446.94,3279260.37,32.48,0.0152,0.0075,0.0244
755449.19,3279263.14,32.55,0.0142,0.0080,0.0418
755449.21,3279258.43,32.51,0.0069,0.0063,0.0112
755451.66,3279258.84,32.56,0.0071,0.0070,0.0148
755448.07,3279259.61,32.50,0.0078,0.0062,0.0126
755447.64,3279258.22,32.52,0.0073,0.0066,0.0113
755450.05,3279257.53,32.51,0.0085,0.0095,0.0194
755447.21,3279260.45,32.49,0.0116,0.0067,0.0186
755450.20,3279259.72,32.58,0.0066,0.0061,0.0134
755447.52,3279259.71,32.51,0.0070,0.0059,0.0103
755449.84,3279257.91,32.52,0.0069,0.0063,0.0112
755448.09,3279257.98,32.54,0.0071,0.0067,0.0113
755457.46,3279261.90,32.65,0.0111,0.0048,0.0165
755455.70,3279260.81,32.63,0.0079,0.0053,0.0153
755454.45,3279260.16,32.67,0.0053,0.0052,0.0104
755449.01,3279256.76,32.57,0.0065,0.0073,0.0113
755454.07,3279260.41,32.60,0.0048,0.0049,0.0071
755449.84,3279258.33,32.67,0.0061,0.0078,0.0149
755449.56,3279258.27,32.52,0.0063,0.0067,0.0123
755449.53,3279258.58,32.64,0.0055,0.0059,0.0089
755454.03,3279261.52,32.64,0.0054,0.0049,0.0091
755450.61,3279259.38,32.59,0.0054,0.0054,0.0078
755457.47,3279263.79,32.57,0.0113,0.0056,0.0172
755454.28,3279263.24,32.62,0.0052,0.0053,0.0107
755447.33,3279258.86,32.50,0.0096,0.0071,0.0155
755454.66,3279264.02,32.65,0.0063,0.0065,0.0145
755447.79,3279259.89,32.52,0.0088,0.0064,0.0152
755456.35,3279265.49,32.61,0.0149,0.0165,0.0315
755449.14,3279261.97,32.57,0.0089,0.0075,0.0192
755448.38,3279264.26,32.57,0.0124,0.0137,0.0327
755448.87,3279257.43,32.64,0.0063,0.0065,0.0130
755447.81,3279257.61,32.76,0.0076,0.0090,0.0147
755449.22,3279258.90,32.67,0.0058,0.0061,0.0097
755449.92,3279265.81,32.62,0.0059,0.0077,0.0117
755451.05,3279255.75,32.51,0.0068,0.0080,0.0133
755450.71,3279257.18,32.58,0.0085,0.0082,0.0169
755451.36,3279256.07,32.53,0.0076,0.0094,0.0167
755449.96,3279257.58,32.49,0.0119,0.0114,0.0275
755451.04,3279256.74,32.55,0.0070,0.0073,0.0135
755450.05,3279255.67,32.59,0.0125,0.0141,0.0255
755451.29,3279256.19,32.53,0.0053,0.0060,0.0088
755457.65,3279259.59,32.60,0.0090,0.0051,0.0165
755456.41,3279258.89,32.66,0.0068,0.0056,0.0145
755450.61,3279255.33,32.57,0.0062,0.0076,0.0117
755455.21,3279258.36,32.60,0.0049,0.0051,0.0088
755450.83,3279256.02,32.54,0.0055,0.0060,0.0090
755457.20,3279260.02,32.64,0.0080,0.0049,0.0154
755458.07,3279260.70,32.70,0.0103,0.0047,0.0170
755459.40,3279261.54,32.65,0.0158,0.0052,0.0221
755450.55,3279256.84,32.62,0.0057,0.0072,0.0187
755452.78,3279258.43,32.59,0.0055,0.0057,0.0117
755449.84,3279256.67,32.50,0.0088,0.0114,0.0221
755451.10,3279258.91,32.60,0.0063,0.0055,0.0104
755454.89,3279261.41,32.63,0.0050,0.0050,0.0095
755448.89,3279258.87,32.52,0.0067,0.0058,0.0102
755448.27,3279259.27,32.66,0.0060,0.0063,0.0107
755448.40,3279258.85,32.45,0.0143,0.0085,0.0252
755448.74,3279257.60,32.47,0.0133,0.0127,0.0305
755446.62,3279260.16,32.41,0.0206,0.0076,0.0313
755452.58,3279257.43,32.60,0.0063,0.0075,0.0157
755448.89,3279255.77,32.63,0.0067,0.0088,0.0154
755449.34,3279257.34,32.65,0.0056,0.0072,0.0125
755448.24,3279257.69,32.64,0.0062,0.0081,0.0153
755460.30,3279259.19,32.59,0.0071,0.0057,0.0119
755461.10,3279260.17,32.59,0.0130,0.0090,0.0195
755458.92,3279258.82,32.60,0.0062,0.0056,0.0116
755453.90,3279255.67,32.61,0.0059,0.0076,0.0162
755456.90,3279256.94,32.60,0.0048,0.0049,0.0079
755455.64,3279256.35,32.60,0.0053,0.0055,0.0103
755458.72,3279259.51,32.59,0.0078,0.0052,0.0151
755451.52,3279254.46,32.53,0.0081,0.0090,0.0162
755452.55,3279255.12,32.59,0.0061,0.0070,0.0126
755459.13,3279259.90,32.60,0.0075,0.0051,0.0133
755452.72,3279254.78,32.54,0.0056,0.0066,0.0108
755451.38,3279253.99,32.59,0.0179,0.0223,0.0387
755457.73,3279257.88,32.60,0.0048,0.0048,0.0079
755451.73,3279255.62,32.54,0.0059,0.0067,0.0108
755455.20,3279256.81,32.60,0.0076,0.0079,0.0192
755454.74,3279256.45,32.60,0.0057,0.0059,0.0113
755454.98,3279255.93,32.59,0.0055,0.0059,0.0107
755460.95,3279260.85,32.59,0.0099,0.0057,0.0143
755457.79,3279258.12,32.58,0.0056,0.0049,0.0109
755454.56,3279256.39,32.59,0.0063,0.0065,0.0137
755458.17,3279259.08,32.66,0.0056,0.0047,0.0100
755460.68,3279261.31,32.60,0.0088,0.0058,0.0131
755459.54,3279260.70,32.65,0.0091,0.0050,0.0144
755456.79,3279259.00,32.60,0.0050,0.0048,0.0093
755458.59,3279260.36,32.61,0.0086,0.0050,0.0160
755452.61,3279257.00,32.58,0.0052,0.0056,0.0085
755458.08,3279261.24,32.63,0.0076,0.0059,0.0158
755456.43,3279260.41,32.58,0.0049,0.0049,0.0088
755459.31,3279262.41,32.60,0.0095,0.0071,0.0160
755455.93,3279260.76,32.61,0.0049,0.0071,0.0168
755458.17,3279262.69,32.67,0.0078,0.0068,0.0149
755455.57,3279261.12,32.59,0.0052,0.0058,0.0154
755459.07,3279263.37,32.61,0.0087,0.0078,0.0150
755456.91,3279262.32,32.67,0.0053,0.0063,0.0118
755457.65,3279263.86,32.68,0.0072,0.0083,0.0150
755458.25,3279264.46,32.71,0.0090,0.0099,0.0170
755448.12,3279257.92,32.67,0.0060,0.0065,0.0104
755456.99,3279255.04,32.58,0.0057,0.0059,0.0117
755452.47,3279252.26,32.58,0.0164,0.0281,0.0419
755453.70,3279253.68,32.52,0.0060,0.0087,0.0157
755454.19,3279253.49,32.56,0.0057,0.0087,0.0154
755455.66,3279254.44,32.59,0.0067,0.0063,0.0130
755452.74,3279253.27,32.52,0.0167,0.0259,0.0466
755453.97,3279254.02,32.60,0.0083,0.0089,0.0178
755453.59,3279254.24,32.60,0.0058,0.0062,0.0108
755454.71,3279254.89,32.64,0.0053,0.0057,0.0100
755462.61,3279258.11,32.55,0.0156,0.0048,0.0203
755458.08,3279255.47,32.60,0.0050,0.0052,0.0094
755460.85,3279257.17,32.62,0.0127,0.0053,0.0206
755455.63,3279254.13,32.61,0.0056,0.0057,0.0104
755459.68,3279257.18,32.61,0.0052,0.0048,0.0093
755456.18,3279255.23,32.56,0.0057,0.0056,0.0103
755461.61,3279259.35,32.61,0.0057,0.0053,0.0102
755453.79,3279255.99,32.62,0.0056,0.0054,0.0095
755457.99,3279260.38,32.63,0.0071,0.0083,0.0217
755455.99,3279259.23,32.60,0.0049,0.0054,0.0151
755459.14,3279261.38,32.54,0.0080,0.0085,0.0179
755455.96,3279260.60,32.61,0.0049,0.0065,0.0154
755457.52,3279253.76,32.58,0.0070,0.0073,0.0186
755456.60,3279253.09,32.61,0.0056,0.0059,0.0112
755459.49,3279254.81,32.60,0.0056,0.0055,0.0126
755461.16,3279255.13,32.55,0.0058,0.0050,0.0114
755462.31,3279255.86,32.56,0.0070,0.0049,0.0121
755463.93,3279256.85,32.59,0.0075,0.0049,0.0120
755455.21,3279251.80,32.60,0.0058,0.0068,0.0115
755454.39,3279251.44,32.59,0.0060,0.0071,0.0116
755455.49,3279252.46,32.62,0.0068,0.0071,0.0136
755453.84,3279251.86,32.62,0.0066,0.0073,0.0122
755462.46,3279257.09,32.60,0.0082,0.0052,0.0135
755462.00,3279256.80,32.59,0.0060,0.0049,0.0110
755460.63,3279256.01,32.60,0.0054,0.0048,0.0101
755463.66,3279257.88,32.61,0.0070,0.0051,0.0115
755454.64,3279252.77,32.63,0.0060,0.0064,0.0115
755454.69,3279253.19,32.60,0.0104,0.0086,0.0199
755460.79,3279257.52,32.57,0.0062,0.0056,0.0130
755462.98,3279258.89,32.56,0.0115,0.0057,0.0163
755462.36,3279259.92,32.60,0.0060,0.0056,0.0105
755453.29,3279254.49,32.62,0.0064,0.0057,0.0109
755465.90,3279253.86,32.59,0.0060,0.0052,0.0110
755455.10,3279252.46,32.51,0.0184,0.0081,0.0339
755466.04,3279254.15,32.59,0.0089,0.0070,0.0151
755455.59,3279251.96,32.51,0.0094,0.0065,0.0182
755465.58,3279253.28,32.60,0.0061,0.0054,0.0115
755456.45,3279251.19,32.52,0.0073,0.0068,0.0159
755459.41,3279250.40,32.58,0.0062,0.0059,0.0123
755459.35,3279250.05,32.60,0.0071,0.0069,0.0148
755462.31,3279251.71,32.60,0.0055,0.0056,0.0121
755464.52,3279252.98,32.60,0.0052,0.0053,0.0106
755461.04,3279253.39,32.60,0.0048,0.0049,0.0097
755465.61,3279254.03,32.60,0.0091,0.0076,0.0162
755459.06,3279250.32,32.61,0.0055,0.0054,0.0102
755456.35,3279248.50,32.61,0.0182,0.0274,0.0443
755456.46,3279249.53,32.51,0.0136,0.0170,0.0337
755454.67,3279251.17,32.51,0.0098,0.0071,0.0167
755459.82,3279250.13,32.57,0.0056,0.0055,0.0111
755458.02,3279251.55,32.62,0.0063,0.0070,0.0190
755457.21,3279249.81,32.50,0.0067,0.0084,0.0166
755455.58,3279250.42,32.54,0.0086,0.0079,0.0166
755455.82,3279250.39,32.51,0.0087,0.0082,0.0175
755460.92,3279250.95,32.60,0.0052,0.0052,0.0104
755456.91,3279250.93,32.60,0.0082,0.0067,0.0152
755466.11,3279255.62,32.62,0.0109,0.0057,0.0159
755466.29,3279254.17,32.60,0.0069,0.0062,0.0126
755464.98,3279254.46,32.61,0.0051,0.0048,0.0099
755458.24,3279249.40,32.55,0.0064,0.0062,0.0118
755466.91,3279254.34,32.59,0.0069,0.0051,0.0116
755458.17,3279249.47,32.57,0.0072,0.0083,0.0165
755463.40,3279252.97,32.60,0.0055,0.0049,0.0105
755464.33,3279253.59,32.62,0.0060,0.0055,0.0118
755466.25,3279255.09,32.59,0.0056,0.0050,0.0105
755458.62,3279250.92,32.62,0.0056,0.0055,0.0110
755463.93,3279253.94,32.60,0.0049,0.0048,0.0098
755462.09,3279253.26,32.67,0.0063,0.0050,0.0165
755463.47,3279254.13,32.65,0.0100,0.0051,0.0206
755461.46,3279253.67,32.61,0.0048,0.0050,0.0094
755464.05,3279255.17,32.56,0.0129,0.0059,0.0236
755463.27,3279254.72,32.55,0.0073,0.0050,0.0154
755462.41,3279254.26,32.58,0.0097,0.0051,0.0242
755465.20,3279255.89,32.61,0.0100,0.0060,0.0162
755464.57,3279256.12,32.60,0.0088,0.0059,0.0154
755462.52,3279254.95,32.60,0.0066,0.0053,0.0160
755465.43,3279256.66,32.62,0.0102,0.0068,0.0161
755461.39,3279254.40,32.56,0.0054,0.0050,0.0151
755460.85,3279255.37,32.63,0.0051,0.0056,0.0153
755464.83,3279257.72,32.69,0.0102,0.0092,0.0177
755463.36,3279256.89,32.60,0.0075,0.0072,0.0161
755462.15,3279256.20,32.65,0.0061,0.0065,0.0160
755460.29,3279256.38,32.60,0.0050,0.0065,0.0166
755463.40,3279258.26,32.61,0.0096,0.0129,0.0222
755464.19,3279258.83,32.65,0.0190,0.0204,0.0344
755461.51,3279257.24,32.64,0.0059,0.0074,0.0165
755458.02,3279249.71,32.58,0.0083,0.0060,0.0142
755468.10,3279252.54,32.60,0.0110,0.0051,0.0156
755467.58,3279252.21,32.60,0.0072,0.0048,0.0124
755460.20,3279248.10,32.59,0.0054,0.0062,0.0117
755466.80,3279251.96,32.61,0.0065,0.0047,0.0120
755458.24,3279247.31,32.61,0.0100,0.0110,0.0204
755458.98,3279248.79,32.61,0.0094,0.0078,0.0186
755457.70,3279248.54,32.61,0.0103,0.0067,0.0174
755457.57,3279249.22,32.58,0.0077,0.0069,0.0148
755461.08,3279246.06,32.54,0.0151,0.0144,0.0363
755462.60,3279247.25,32.57,0.0075,0.0065,0.0181
755460.70,3279246.78,32.53,0.0088,0.0069,0.0184
755463.43,3279247.76,32.59,0.0063,0.0058,0.0158
755462.10,3279247.28,32.61,0.0052,0.0050,0.0101
755465.70,3279252.93,32.61,0.0068,0.0090,0.0206
755464.95,3279248.69,32.59,0.0046,0.0047,0.0098
755463.81,3279246.70,32.63,0.0073,0.0078,0.0219
755459.89,3279247.80,32.59,0.0215,0.0101,0.0396
755464.36,3279247.09,32.59,0.0048,0.0049,0.0103
755460.38,3279244.76,32.56,0.0234,0.0339,0.0594
755459.97,3279247.28,32.52,0.0163,0.0089,0.0303
755463.31,3279245.80,32.63,0.0054,0.0053,0.0110
755462.39,3279247.07,32.61,0.0052,0.0051,0.0107
755461.01,3279245.27,32.52,0.0069,0.0072,0.0149
755464.01,3279246.39,32.58,0.0054,0.0053,0.0116
755461.99,3279245.17,32.58,0.0066,0.0065,0.0138
755461.15,3279244.49,32.52,0.0079,0.0130,0.0223
755469.45,3279249.04,32.67,0.0113,0.0047,0.0179
755466.44,3279247.41,32.60,0.0046,0.0048,0.0102
755470.39,3279249.57,32.62,0.0119,0.0046,0.0172
755465.11,3279246.70,32.59,0.0048,0.0048,0.0098
755467.57,3279248.10,32.66,0.0076,0.0051,0.0159
755466.71,3279247.61,32.56,0.0063,0.0055,0.0156
755465.27,3279246.98,32.61,0.0048,0.0049,0.0103
755464.57,3279246.85,32.60,0.0059,0.0058,0.0140
755469.41,3279250.43,32.67,0.0107,0.0050,0.0171
755466.54,3279248.93,32.65,0.0062,0.0048,0.0149
755461.01,3279245.86,32.52,0.0061,0.0059,0.0125
755460.15,3279245.42,32.55,0.0075,0.0065,0.0141
755468.67,3279250.09,32.58,0.0088,0.0047,0.0156
755460.37,3279246.03,32.51,0.0070,0.0065,0.0142
755467.77,3279250.84,32.56,0.0086,0.0052,0.0169
755465.36,3279249.52,32.60,0.0046,0.0047,0.0104
755468.88,3279251.55,32.59,0.0116,0.0065,0.0195
755459.24,3279246.89,32.52,0.0069,0.0056,0.0125
755459.83,3279247.95,32.60,0.0099,0.0061,0.0181
755459.50,3279248.19,32.56,0.0100,0.0057,0.0171
755467.63,3279252.79,32.63,0.0085,0.0073,0.0171
755462.56,3279244.68,32.57,0.0102,0.0081,0.0200
755463.99,3279245.51,32.59,0.0058,0.0060,0.0144
755461.67,3279242.92,32.54,0.0089,0.0127,0.0213
755471.01,3279249.25,32.64,0.0156,0.0107,0.0260
755461.25,3279243.35,32.54,0.0175,0.0225,0.0395
755465.39,3279245.93,32.59,0.0048,0.0050,0.0103
755471.32,3279249.55,32.60,0.0049,0.0047,0.0103
755464.82,3279244.42,32.61,0.0050,0.0051,0.0102
755472.10,3279248.59,32.61,0.0046,0.0045,0.0100
755467.19,3279245.61,32.64,0.0045,0.0047,0.0095
755465.47,3279244.85,32.63,0.0050,0.0051,0.0108
755462.96,3279244.48,32.64,0.0064,0.0061,0.0134
755462.76,3279244.38,32.55,0.0056,0.0057,0.0119
755470.41,3279248.67,32.59,0.0060,0.0050,0.0117
755469.80,3279249.09,32.59,0.0092,0.0050,0.0172
755461.93,3279245.33,32.58,0.0061,0.0055,0.0123
755467.60,3279249.23,32.57,0.0058,0.0049,0.0148
755467.08,3279250.29,32.59,0.0054,0.0054,0.0142
755467.51,3279250.61,32.67,0.0046,0.0057,0.0117
755465.91,3279250.94,32.64,0.0048,0.0062,0.0146
755469.23,3279253.79,32.69,0.0085,0.0107,0.0170
755464.53,3279243.33,32.65,0.0113,0.0092,0.0241
755464.34,3279243.23,32.65,0.0053,0.0055,0.0115
755471.43,3279245.95,32.61,0.0046,0.0045,0.0101
755460.87,3279246.91,32.65,0.0192,0.0061,0.0302
755463.14,3279241.68,32.55,0.0088,0.0129,0.0216
755471.61,3279249.96,32.65,0.0062,0.0057,0.0122
755463.10,3279246.01,32.61,0.0051,0.0050,0.0100
